impression_id,watch_id,user_id,ad_id,video_id,timestamp,ad_position,ad_type,category_match,device
2072,4095,1589,255,GqqwbcgOHek,2024-10-07 15:46:00.000000,pre-roll,skippable,True,mobile
2073,4097,1540,174,GqqwbcgOHek,2024-02-20 17:52:00.000000,pre-roll,banner,False,tablet
2074,4098,1472,155,GqqwbcgOHek,2024-12-23 21:31:00.000000,pre-roll,bumper,True,mobile
2075,4098,1472,374,GqqwbcgOHek,2024-12-23 21:31:56.403450,mid-roll,bumper,False,mobile
2076,4099,1715,398,GqqwbcgOHek,2024-02-10 12:43:00.000000,pre-roll,banner,False,mobile
2077,4101,1717,53,GqqwbcgOHek,2024-07-15 12:33:00.000000,pre-roll,bumper,True,desktop
2078,4101,1717,488,GqqwbcgOHek,2024-07-15 12:34:34.104281,mid-roll,skippable,True,desktop
2079,4107,1055,153,GqqwbcgOHek,2024-05-02 09:30:00.000000,pre-roll,pre-roll,True,tablet
2080,4108,130,61,GqqwbcgOHek,2024-07-14 20:07:00.000000,pre-roll,pre-roll,True,desktop
2081,4109,1542,307,GqqwbcgOHek,2024-05-09 21:37:00.000000,pre-roll,non-skippable,True,tablet
2082,4114,281,155,GqqwbcgOHek,2024-02-14 16:42:00.000000,pre-roll,bumper,True,mobile
2083,4117,1055,178,vY_yxg7BCbs,2024-12-13 22:54:00.000000,pre-roll,pre-roll,True,tablet
2084,4118,1736,22,vY_yxg7BCbs,2024-11-29 21:29:00.000000,pre-roll,skippable,False,mobile
2085,4118,1736,83,vY_yxg7BCbs,2024-11-29 21:31:17.551545,mid-roll,non-skippable,True,mobile
2086,4119,871,205,vY_yxg7BCbs,2024-07-01 13:45:00.000000,pre-roll,non-skippable,False,desktop
2087,4119,871,156,vY_yxg7BCbs,2024-07-01 13:47:37.057021,mid-roll,banner,True,desktop
2088,4121,765,112,vY_yxg7BCbs,2024-05-08 14:23:00.000000,pre-roll,banner,True,mobile
2089,4125,952,298,vY_yxg7BCbs,2024-11-14 14:37:00.000000,pre-roll,skippable,True,mobile
2090,4126,1945,111,vY_yxg7BCbs,2024-12-07 21:32:00.000000,pre-roll,non-skippable,False,mobile
2091,4127,1316,272,vY_yxg7BCbs,2024-10-13 18:27:00.000000,pre-roll,bumper,False,desktop
2092,4128,183,451,vY_yxg7BCbs,2024-10-01 15:44:00.000000,pre-roll,bumper,True,desktop
2093,4133,1337,262,vY_yxg7BCbs,2024-06-12 10:00:00.000000,pre-roll,mid-roll,False,mobile
2094,4134,1957,465,vY_yxg7BCbs,2024-11-14 10:23:00.000000,pre-roll,pre-roll,True,tablet
2095,4134,1957,240,vY_yxg7BCbs,2024-11-14 10:24:08.533003,mid-roll,non-skippable,True,tablet
2096,4138,1225,53,vY_yxg7BCbs,2024-01-03 22:30:00.000000,pre-roll,bumper,True,mobile
2097,4140,1237,25,vY_yxg7BCbs,2024-03-04 19:41:00.000000,pre-roll,pre-roll,False,desktop
2098,4143,952,97,vY_yxg7BCbs,2024-01-02 20:26:00.000000,pre-roll,mid-roll,True,mobile
2099,4146,1869,238,x5omfmZuhG8,2024-04-19 11:08:00.000000,pre-roll,bumper,False,mobile
2100,4146,1869,176,x5omfmZuhG8,2024-04-19 11:08:36.366068,mid-roll,non-skippable,True,mobile
2101,4146,1869,176,x5omfmZuhG8,2024-04-19 11:09:21.303158,mid-roll,non-skippable,True,mobile
2102,4147,1124,418,x5omfmZuhG8,2024-09-01 22:13:00.000000,pre-roll,non-skippable,False,desktop
2103,4153,1545,203,x5omfmZuhG8,2024-09-20 17:44:00.000000,pre-roll,skippable,True,mobile
2104,4155,977,383,x5omfmZuhG8,2024-05-08 19:10:00.000000,pre-roll,banner,True,mobile
2105,4155,977,83,x5omfmZuhG8,2024-05-08 19:12:13.483555,mid-roll,non-skippable,True,mobile
2106,4156,1445,369,x5omfmZuhG8,2024-01-06 11:22:00.000000,pre-roll,mid-roll,False,tablet
2107,4156,1445,62,x5omfmZuhG8,2024-01-06 11:23:26.068475,mid-roll,bumper,True,tablet
2108,4157,871,264,x5omfmZuhG8,2024-12-11 06:14:00.000000,pre-roll,non-skippable,True,tablet
2109,4158,1596,112,x5omfmZuhG8,2024-08-20 12:08:00.000000,pre-roll,banner,True,smart_tv
2110,4159,514,122,x5omfmZuhG8,2024-12-15 03:52:00.000000,pre-roll,bumper,True,smart_tv
2111,4160,541,151,x5omfmZuhG8,2024-03-30 11:03:00.000000,pre-roll,pre-roll,False,tablet
2112,4161,1219,331,x5omfmZuhG8,2024-03-05 14:00:00.000000,pre-roll,bumper,True,mobile
2113,4164,1987,114,x5omfmZuhG8,2024-05-06 08:12:00.000000,pre-roll,non-skippable,True,desktop
2114,4165,362,62,x5omfmZuhG8,2024-04-09 10:04:00.000000,pre-roll,bumper,True,tablet
2115,4165,362,302,x5omfmZuhG8,2024-04-09 10:05:47.402356,mid-roll,skippable,True,tablet
2116,4165,362,146,x5omfmZuhG8,2024-04-09 10:05:26.989632,mid-roll,non-skippable,True,tablet
2117,4167,1918,479,x5omfmZuhG8,2024-05-11 07:54:00.000000,pre-roll,pre-roll,False,mobile
2118,4173,227,83,x5omfmZuhG8,2024-06-10 15:22:00.000000,pre-roll,non-skippable,True,desktop
2119,4177,1247,232,UTXd82q5JiY,2024-12-03 22:38:00.000000,pre-roll,pre-roll,True,mobile
2120,4178,1475,115,UTXd82q5JiY,2024-02-26 17:51:00.000000,pre-roll,bumper,True,mobile
2121,4180,1448,96,UTXd82q5JiY,2024-11-24 09:28:00.000000,pre-roll,bumper,True,tablet
2122,4181,281,255,UTXd82q5JiY,2024-05-08 08:38:00.000000,pre-roll,skippable,True,mobile
2123,4184,260,331,UTXd82q5JiY,2024-04-25 15:09:00.000000,pre-roll,bumper,True,desktop
2124,4185,1780,154,UTXd82q5JiY,2024-05-17 18:12:00.000000,pre-roll,bumper,False,desktop
2125,4185,1780,196,UTXd82q5JiY,2024-05-17 18:14:35.516574,mid-roll,mid-roll,False,desktop
2126,4186,1985,12,UTXd82q5JiY,2024-04-05 19:36:00.000000,pre-roll,banner,True,mobile
2127,4187,1006,160,UTXd82q5JiY,2024-07-30 06:27:00.000000,pre-roll,banner,False,desktop
2128,4188,1450,289,UTXd82q5JiY,2024-05-22 00:07:00.000000,pre-roll,mid-roll,True,tablet
2129,4190,1679,206,UTXd82q5JiY,2024-07-19 10:26:00.000000,pre-roll,bumper,True,mobile
2130,4191,57,86,UTXd82q5JiY,2024-03-17 10:05:00.000000,pre-roll,non-skippable,True,desktop
2131,4195,1605,255,UTXd82q5JiY,2024-08-19 17:41:00.000000,pre-roll,skippable,True,smart_tv
2132,4195,1605,12,UTXd82q5JiY,2024-08-19 17:42:18.120883,mid-roll,banner,True,smart_tv
2133,4195,1605,493,UTXd82q5JiY,2024-08-19 17:42:28.231497,mid-roll,mid-roll,True,smart_tv
2134,4202,1575,32,UTXd82q5JiY,2024-06-12 12:13:00.000000,pre-roll,non-skippable,False,mobile
2135,4203,312,437,0rNhjjqXDhw,2024-06-16 10:54:00.000000,pre-roll,skippable,True,mobile
2136,4204,1535,185,0rNhjjqXDhw,2024-09-15 09:02:00.000000,pre-roll,bumper,False,mobile
2137,4209,306,327,0rNhjjqXDhw,2024-07-30 10:07:00.000000,pre-roll,bumper,False,mobile
2138,4213,343,264,0rNhjjqXDhw,2024-10-13 21:46:00.000000,pre-roll,non-skippable,True,mobile
2139,4216,1985,307,0rNhjjqXDhw,2024-12-25 22:22:00.000000,pre-roll,non-skippable,True,mobile
2140,4217,510,189,0rNhjjqXDhw,2024-08-24 16:34:00.000000,pre-roll,pre-roll,True,mobile
2141,4217,510,488,0rNhjjqXDhw,2024-08-24 16:36:07.344779,mid-roll,skippable,True,mobile
2142,4218,77,432,0rNhjjqXDhw,2024-01-18 01:57:00.000000,pre-roll,non-skippable,False,desktop
2143,4220,1878,178,0rNhjjqXDhw,2024-06-18 20:26:00.000000,pre-roll,pre-roll,True,mobile
2144,4226,1847,125,0rNhjjqXDhw,2024-06-11 22:18:00.000000,pre-roll,pre-roll,True,desktop
2145,4230,1472,159,0rNhjjqXDhw,2024-07-11 11:32:00.000000,pre-roll,pre-roll,True,mobile
2146,4231,1483,410,0rNhjjqXDhw,2024-05-25 05:08:00.000000,pre-roll,skippable,False,desktop
2147,4234,1293,265,0rNhjjqXDhw,2024-09-26 14:56:00.000000,pre-roll,pre-roll,True,desktop
2148,4236,611,284,0rNhjjqXDhw,2024-09-26 21:04:00.000000,pre-roll,pre-roll,False,mobile
2149,4238,951,92,Z_JXka91NC8,2024-06-24 11:06:00.000000,pre-roll,skippable,True,mobile
2150,4240,1907,83,Z_JXka91NC8,2024-04-19 06:55:00.000000,pre-roll,non-skippable,True,mobile
2151,4240,1907,86,Z_JXka91NC8,2024-04-19 06:56:08.213106,mid-roll,non-skippable,True,mobile
2152,4240,1907,451,Z_JXka91NC8,2024-04-19 06:56:24.384193,mid-roll,bumper,True,mobile
2153,4241,356,194,Z_JXka91NC8,2024-09-24 17:07:00.000000,pre-roll,banner,True,desktop
2154,4243,127,346,Z_JXka91NC8,2024-03-04 15:48:00.000000,pre-roll,skippable,False,mobile
2155,4250,1958,54,Z_JXka91NC8,2024-09-29 08:23:00.000000,pre-roll,bumper,False,desktop
2156,4252,884,209,Z_JXka91NC8,2024-05-11 21:34:00.000000,pre-roll,non-skippable,False,mobile
2157,4252,884,47,Z_JXka91NC8,2024-05-11 21:36:27.829957,mid-roll,pre-roll,False,mobile
2158,4252,884,493,Z_JXka91NC8,2024-05-11 21:35:56.736990,mid-roll,mid-roll,True,mobile
2159,4254,491,158,Z_JXka91NC8,2024-09-29 19:55:00.000000,pre-roll,bumper,True,desktop
2160,4257,1240,252,Z_JXka91NC8,2024-05-29 17:41:00.000000,pre-roll,non-skippable,False,mobile
2161,4259,1542,268,Z_JXka91NC8,2024-04-05 12:23:00.000000,pre-roll,mid-roll,True,tablet
2162,4261,1348,155,Z_JXka91NC8,2024-01-18 08:24:00.000000,pre-roll,bumper,True,tablet
2163,4262,253,254,s1nKI9_mhAM,2024-10-13 13:33:00.000000,pre-roll,skippable,True,mobile
2164,4263,64,493,s1nKI9_mhAM,2024-04-08 11:09:00.000000,pre-roll,mid-roll,True,tablet
2165,4265,591,298,s1nKI9_mhAM,2024-08-14 19:36:00.000000,pre-roll,skippable,True,mobile
2166,4266,1259,114,s1nKI9_mhAM,2024-09-14 19:48:00.000000,pre-roll,non-skippable,True,mobile
2167,4271,715,441,s1nKI9_mhAM,2024-05-09 19:19:00.000000,pre-roll,mid-roll,False,mobile
2168,4272,1863,401,s1nKI9_mhAM,2024-02-10 05:38:00.000000,pre-roll,skippable,False,mobile
2169,4275,1474,153,s1nKI9_mhAM,2024-09-16 19:55:00.000000,pre-roll,pre-roll,True,tablet
2170,4279,1445,243,s1nKI9_mhAM,2024-04-13 18:00:00.000000,pre-roll,skippable,False,tablet
2171,4279,1445,4,s1nKI9_mhAM,2024-04-13 18:01:10.681870,mid-roll,bumper,False,tablet
2172,4281,720,169,s1nKI9_mhAM,2024-08-31 12:10:00.000000,pre-roll,skippable,True,desktop
2173,4281,720,206,s1nKI9_mhAM,2024-08-31 12:10:41.077215,mid-roll,bumper,True,desktop
2174,4281,720,383,s1nKI9_mhAM,2024-08-31 12:12:01.888990,mid-roll,banner,True,desktop
2175,4286,57,122,s1nKI9_mhAM,2024-12-19 22:00:00.000000,pre-roll,bumper,True,desktop
2176,4288,57,466,s1nKI9_mhAM,2024-09-02 10:43:00.000000,pre-roll,skippable,False,desktop
2177,4288,57,189,s1nKI9_mhAM,2024-09-02 10:45:00.989347,mid-roll,pre-roll,True,desktop
2178,4289,1596,361,s1nKI9_mhAM,2024-08-19 20:14:00.000000,pre-roll,non-skippable,True,mobile
2179,4290,1774,331,TD0_GAdVl-M,2024-03-22 19:24:00.000000,pre-roll,bumper,True,mobile
2180,4291,543,61,TD0_GAdVl-M,2024-07-15 09:48:00.000000,pre-roll,pre-roll,True,desktop
2181,4291,543,43,TD0_GAdVl-M,2024-07-15 09:49:35.451690,mid-roll,pre-roll,False,desktop
2182,4293,317,112,TD0_GAdVl-M,2024-09-13 21:24:00.000000,pre-roll,banner,True,tablet
2183,4293,317,496,TD0_GAdVl-M,2024-09-13 21:24:43.683708,mid-roll,pre-roll,False,tablet
2184,4293,317,19,TD0_GAdVl-M,2024-09-13 21:25:31.540428,mid-roll,non-skippable,True,tablet
2185,4298,884,204,TD0_GAdVl-M,2024-03-28 19:54:00.000000,pre-roll,skippable,False,tablet
2186,4311,1349,156,TD0_GAdVl-M,2024-09-24 04:43:00.000000,pre-roll,banner,True,mobile
2187,4313,869,393,TD0_GAdVl-M,2024-11-20 12:12:00.000000,pre-roll,non-skippable,True,mobile
2188,4317,112,493,TD0_GAdVl-M,2024-01-17 11:33:00.000000,pre-roll,mid-roll,True,desktop
2189,4318,565,283,TD0_GAdVl-M,2024-06-18 14:01:00.000000,pre-roll,pre-roll,True,smart_tv
2190,4324,224,96,YOiFzUXxTHc,2024-06-16 05:22:00.000000,pre-roll,bumper,True,mobile
2191,4326,106,80,YOiFzUXxTHc,2024-03-30 20:31:00.000000,pre-roll,non-skippable,False,mobile
2192,4331,224,97,YOiFzUXxTHc,2024-06-04 18:15:00.000000,pre-roll,mid-roll,True,mobile
2193,4332,167,136,YOiFzUXxTHc,2024-12-10 19:43:00.000000,pre-roll,mid-roll,False,mobile
2194,4332,167,1,YOiFzUXxTHc,2024-12-10 19:47:34.446071,post-roll,non-skippable,True,mobile
2195,4333,463,113,YOiFzUXxTHc,2024-07-13 12:43:00.000000,pre-roll,mid-roll,False,mobile
2196,4335,715,86,YOiFzUXxTHc,2024-06-24 11:17:00.000000,pre-roll,non-skippable,True,mobile
2197,4339,1579,420,YOiFzUXxTHc,2024-08-29 00:04:00.000000,pre-roll,skippable,False,desktop
2198,4339,1579,438,YOiFzUXxTHc,2024-08-29 00:06:10.069592,mid-roll,skippable,False,desktop
2199,4341,1863,189,YOiFzUXxTHc,2024-12-22 06:52:00.000000,pre-roll,pre-roll,True,desktop
2200,4343,605,78,YOiFzUXxTHc,2024-04-03 20:43:00.000000,pre-roll,pre-roll,True,mobile
2201,4344,1399,361,YOiFzUXxTHc,2024-03-29 01:18:00.000000,pre-roll,non-skippable,True,mobile
2202,4344,1399,96,YOiFzUXxTHc,2024-03-29 01:18:59.663488,mid-roll,bumper,True,mobile
2203,4344,1399,379,YOiFzUXxTHc,2024-03-29 01:19:38.269473,mid-roll,mid-roll,True,mobile
2204,4347,702,137,GUSosAcnuac,2024-08-21 18:12:00.000000,pre-roll,pre-roll,True,mobile
2205,4347,702,371,GUSosAcnuac,2024-08-21 18:13:57.711094,mid-roll,non-skippable,True,mobile
2206,4352,1715,194,GUSosAcnuac,2024-08-13 17:16:00.000000,pre-roll,banner,True,mobile
2207,4352,1715,345,GUSosAcnuac,2024-08-13 17:17:38.071324,mid-roll,banner,False,mobile
2208,4353,362,172,GUSosAcnuac,2024-09-09 18:37:00.000000,pre-roll,skippable,False,mobile
2209,4357,1273,199,GUSosAcnuac,2024-05-06 10:00:00.000000,pre-roll,skippable,False,tablet
2210,4359,1529,231,GUSosAcnuac,2024-06-21 19:12:00.000000,pre-roll,mid-roll,True,mobile
2211,4359,1529,127,GUSosAcnuac,2024-06-21 19:13:18.781057,mid-roll,skippable,True,mobile
2212,4359,1529,434,GUSosAcnuac,2024-06-21 19:12:34.463610,mid-roll,skippable,True,mobile
2213,4360,871,122,GUSosAcnuac,2024-10-18 18:48:00.000000,pre-roll,bumper,True,desktop
2214,4360,871,379,GUSosAcnuac,2024-10-18 18:48:57.975081,mid-roll,mid-roll,True,desktop
2215,4365,1247,127,GUSosAcnuac,2024-08-08 21:35:00.000000,pre-roll,skippable,True,smart_tv
2216,4366,356,264,GUSosAcnuac,2024-08-28 09:19:00.000000,pre-roll,non-skippable,True,tablet
2217,4366,356,159,GUSosAcnuac,2024-08-28 09:20:26.329166,mid-roll,pre-roll,True,tablet
2218,4367,1761,158,GUSosAcnuac,2024-04-16 19:55:00.000000,pre-roll,bumper,True,desktop
2219,4368,132,383,GUSosAcnuac,2024-05-16 09:59:00.000000,pre-roll,banner,True,desktop
2220,4370,846,178,GUSosAcnuac,2024-02-16 19:35:00.000000,pre-roll,pre-roll,True,mobile
2221,4371,958,83,7abw6HckPCQ,2024-10-03 22:09:00.000000,pre-roll,non-skippable,True,mobile
2222,4371,958,203,7abw6HckPCQ,2024-10-03 22:09:55.824471,mid-roll,skippable,True,mobile
2223,4371,958,178,7abw6HckPCQ,2024-10-03 22:10:14.660429,mid-roll,pre-roll,True,mobile
2224,4373,356,125,7abw6HckPCQ,2024-01-04 03:03:00.000000,pre-roll,pre-roll,True,desktop
2225,4373,356,29,7abw6HckPCQ,2024-01-04 03:04:59.121153,mid-roll,banner,False,desktop
2226,4373,356,383,7abw6HckPCQ,2024-01-04 03:04:13.863369,mid-roll,banner,True,desktop
2227,4375,860,30,7abw6HckPCQ,2024-02-02 22:17:00.000000,pre-roll,mid-roll,False,mobile
2228,4376,670,70,7abw6HckPCQ,2024-02-09 10:36:00.000000,pre-roll,banner,True,desktop
2229,4380,721,1,7abw6HckPCQ,2024-02-18 15:00:00.000000,pre-roll,non-skippable,True,desktop
2230,4381,39,184,7abw6HckPCQ,2024-10-27 18:02:00.000000,pre-roll,pre-roll,False,desktop
2231,4382,245,468,7abw6HckPCQ,2024-12-04 13:27:00.000000,pre-roll,skippable,False,mobile
2232,4383,144,102,7abw6HckPCQ,2024-04-19 08:24:00.000000,pre-roll,bumper,False,mobile
2233,4389,1839,379,7abw6HckPCQ,2024-07-31 04:45:00.000000,pre-roll,mid-roll,True,mobile
2234,4391,1367,131,7abw6HckPCQ,2024-05-19 23:19:00.000000,pre-roll,pre-roll,False,tablet
2235,4391,1367,115,7abw6HckPCQ,2024-05-19 23:19:58.519365,mid-roll,bumper,True,tablet
2236,4391,1367,231,7abw6HckPCQ,2024-05-19 23:20:08.711044,mid-roll,mid-roll,True,tablet
2237,4392,952,383,7abw6HckPCQ,2024-07-06 20:47:00.000000,pre-roll,banner,True,mobile
2238,4393,838,474,7abw6HckPCQ,2024-03-04 10:53:00.000000,pre-roll,mid-roll,True,mobile
2239,4395,1221,62,7abw6HckPCQ,2024-05-14 06:29:00.000000,pre-roll,bumper,True,mobile
2240,4397,1780,130,7abw6HckPCQ,2024-01-18 20:43:00.000000,pre-roll,skippable,True,desktop
2241,4399,491,112,7abw6HckPCQ,2024-02-21 08:44:00.000000,pre-roll,banner,True,desktop
2242,4400,1006,268,7abw6HckPCQ,2024-12-21 10:15:00.000000,pre-roll,mid-roll,True,desktop
2243,4401,712,129,7abw6HckPCQ,2024-12-28 21:59:00.000000,pre-roll,pre-roll,False,desktop
2244,4401,712,497,7abw6HckPCQ,2024-12-28 22:00:24.110933,mid-roll,pre-roll,False,desktop
2245,4401,712,70,7abw6HckPCQ,2024-12-28 22:00:05.880460,mid-roll,banner,True,desktop
2246,4404,1169,127,7abw6HckPCQ,2024-07-20 11:32:00.000000,pre-roll,skippable,True,mobile
2247,4408,224,268,Kzos2MCc_wI,2024-09-11 08:41:00.000000,pre-roll,mid-roll,True,mobile
2248,4409,688,242,Kzos2MCc_wI,2024-01-11 02:49:00.000000,pre-roll,mid-roll,False,smart_tv
2249,4412,1678,488,Kzos2MCc_wI,2024-03-29 17:01:00.000000,pre-roll,skippable,True,mobile
2250,4412,1678,383,Kzos2MCc_wI,2024-03-29 17:02:09.788772,mid-roll,banner,True,mobile
2251,4413,1200,112,Kzos2MCc_wI,2024-06-03 19:35:00.000000,pre-roll,banner,True,mobile
2252,4415,417,155,Kzos2MCc_wI,2024-02-13 16:33:00.000000,pre-roll,bumper,True,mobile
2253,4415,417,289,Kzos2MCc_wI,2024-02-13 16:34:38.278108,mid-roll,mid-roll,True,mobile
2254,4419,862,97,Kzos2MCc_wI,2024-12-04 10:30:00.000000,pre-roll,mid-roll,True,desktop
2255,4421,607,472,Kzos2MCc_wI,2024-04-24 15:52:00.000000,pre-roll,banner,False,desktop
2256,4425,1681,146,Kzos2MCc_wI,2024-08-17 21:29:00.000000,pre-roll,non-skippable,True,mobile
2257,4425,1681,126,Kzos2MCc_wI,2024-08-17 21:30:37.217754,mid-roll,bumper,False,mobile
2258,4425,1681,331,Kzos2MCc_wI,2024-08-17 21:29:35.394998,mid-roll,bumper,True,mobile
2259,4430,1196,488,Kzos2MCc_wI,2024-09-19 02:58:00.000000,pre-roll,skippable,True,mobile
2260,4434,317,257,Kzos2MCc_wI,2024-06-05 09:14:00.000000,pre-roll,pre-roll,True,mobile
2261,4434,317,262,Kzos2MCc_wI,2024-06-05 09:15:32.965173,mid-roll,mid-roll,False,mobile
2262,4435,1770,257,Kzos2MCc_wI,2024-12-08 00:07:00.000000,pre-roll,pre-roll,True,mobile
2263,4435,1770,231,Kzos2MCc_wI,2024-12-08 00:09:29.136467,mid-roll,mid-roll,True,mobile
2264,4437,491,159,PQxwtXd2TrM,2024-04-24 17:18:00.000000,pre-roll,pre-roll,True,desktop
2265,4437,491,63,PQxwtXd2TrM,2024-04-24 17:19:51.198087,mid-roll,non-skippable,False,desktop
2266,4438,635,74,PQxwtXd2TrM,2024-04-28 18:40:00.000000,pre-roll,skippable,False,smart_tv
2267,4439,1786,12,PQxwtXd2TrM,2024-01-24 19:36:00.000000,pre-roll,banner,True,smart_tv
2268,4444,1542,482,PQxwtXd2TrM,2024-12-13 15:00:00.000000,pre-roll,non-skippable,True,tablet
2269,4446,832,313,PQxwtXd2TrM,2024-11-20 22:26:00.000000,pre-roll,non-skippable,False,mobile
2270,4446,832,206,PQxwtXd2TrM,2024-11-20 22:27:19.914030,mid-roll,bumper,True,mobile
2271,4447,1102,437,PQxwtXd2TrM,2024-11-12 05:12:00.000000,pre-roll,skippable,True,mobile
2272,4451,1399,51,PQxwtXd2TrM,2024-05-24 05:56:00.000000,pre-roll,pre-roll,False,mobile
2273,4454,244,393,PQxwtXd2TrM,2024-03-30 20:19:00.000000,pre-roll,non-skippable,True,mobile
2274,4454,244,321,PQxwtXd2TrM,2024-03-30 20:21:08.086764,mid-roll,mid-roll,False,mobile
2275,4457,787,232,PQxwtXd2TrM,2024-02-22 15:09:00.000000,pre-roll,pre-roll,True,mobile
2276,4457,787,408,PQxwtXd2TrM,2024-02-22 15:09:36.831871,mid-roll,non-skippable,False,mobile
2277,4459,57,167,PQxwtXd2TrM,2024-03-04 22:25:00.000000,pre-roll,bumper,False,desktop
2278,4464,1529,62,PQxwtXd2TrM,2024-01-05 21:24:00.000000,pre-roll,bumper,True,mobile
2279,4464,1529,62,PQxwtXd2TrM,2024-01-05 21:25:47.426694,mid-roll,bumper,True,mobile
2280,4464,1529,96,PQxwtXd2TrM,2024-01-05 21:24:55.027600,mid-roll,bumper,True,mobile
2281,4469,1403,132,zE8AJpJABn8,2024-04-23 14:06:00.000000,pre-roll,banner,False,desktop
2282,4469,1403,331,zE8AJpJABn8,2024-04-23 14:07:50.287826,mid-roll,bumper,True,desktop
2283,4471,1888,234,zE8AJpJABn8,2024-07-17 18:54:00.000000,pre-roll,non-skippable,False,mobile
2284,4474,1716,121,zE8AJpJABn8,2024-05-17 05:57:00.000000,pre-roll,bumper,True,desktop
2285,4475,312,379,zE8AJpJABn8,2024-05-02 12:28:00.000000,pre-roll,mid-roll,True,mobile
2286,4478,37,256,zE8AJpJABn8,2024-12-04 20:52:00.000000,pre-roll,mid-roll,False,desktop
2287,4481,1099,318,zE8AJpJABn8,2024-10-09 18:50:00.000000,pre-roll,non-skippable,True,mobile
2288,4482,1105,12,zE8AJpJABn8,2024-10-23 17:17:00.000000,pre-roll,banner,True,desktop
2289,4488,46,159,zE8AJpJABn8,2024-01-12 17:27:00.000000,pre-roll,pre-roll,True,mobile
2290,4488,46,203,zE8AJpJABn8,2024-01-12 17:28:08.173895,mid-roll,skippable,True,mobile
2291,4488,46,316,zE8AJpJABn8,2024-01-12 17:28:51.297731,mid-roll,skippable,False,mobile
2292,4491,1247,455,zE8AJpJABn8,2024-02-26 02:35:00.000000,pre-roll,pre-roll,False,mobile
2293,4493,297,383,zE8AJpJABn8,2024-12-30 20:42:00.000000,pre-roll,banner,True,mobile
2294,4493,297,53,zE8AJpJABn8,2024-12-30 20:46:33.446899,post-roll,bumper,True,mobile
2295,4496,1888,206,IP9Kqwtb8zQ,2024-07-05 17:57:00.000000,pre-roll,bumper,True,mobile
2296,4501,798,70,IP9Kqwtb8zQ,2024-12-01 11:46:00.000000,pre-roll,banner,True,smart_tv
2297,4502,1888,254,IP9Kqwtb8zQ,2024-01-18 12:12:00.000000,pre-roll,skippable,True,mobile
2298,4503,1127,39,IP9Kqwtb8zQ,2024-03-22 15:10:00.000000,pre-roll,non-skippable,False,mobile
2299,4503,1127,122,IP9Kqwtb8zQ,2024-03-22 15:10:45.596831,mid-roll,bumper,True,mobile
2300,4503,1127,148,IP9Kqwtb8zQ,2024-03-22 15:10:52.236349,mid-roll,banner,False,mobile
2301,4504,1539,431,IP9Kqwtb8zQ,2024-02-09 16:11:00.000000,pre-roll,non-skippable,False,tablet
2302,4506,1678,482,IP9Kqwtb8zQ,2024-05-29 16:59:00.000000,pre-roll,non-skippable,True,mobile
2303,4507,524,178,IP9Kqwtb8zQ,2024-01-30 15:22:00.000000,pre-roll,pre-roll,True,tablet
2304,4507,524,482,IP9Kqwtb8zQ,2024-01-30 15:26:32.254854,post-roll,non-skippable,True,tablet
2305,4508,130,92,IP9Kqwtb8zQ,2024-02-25 22:28:00.000000,pre-roll,skippable,True,mobile
2306,4508,130,344,IP9Kqwtb8zQ,2024-02-25 22:29:38.649556,mid-roll,skippable,False,mobile
2307,4510,1888,203,IP9Kqwtb8zQ,2024-08-20 21:10:00.000000,pre-roll,skippable,True,tablet
2308,4512,1107,383,IP9Kqwtb8zQ,2024-04-21 14:47:00.000000,pre-roll,banner,True,smart_tv
2309,4512,1107,268,IP9Kqwtb8zQ,2024-04-21 14:48:43.058617,mid-roll,mid-roll,True,smart_tv
2310,4512,1107,465,IP9Kqwtb8zQ,2024-04-21 14:48:23.549397,mid-roll,pre-roll,True,smart_tv
2311,4514,1549,206,IP9Kqwtb8zQ,2024-05-17 09:56:00.000000,pre-roll,bumper,True,desktop
2312,4515,361,300,IP9Kqwtb8zQ,2024-02-04 21:34:00.000000,pre-roll,skippable,True,tablet
2313,4516,39,107,IP9Kqwtb8zQ,2024-12-28 16:51:00.000000,pre-roll,pre-roll,False,mobile
2314,4519,1869,146,IP9Kqwtb8zQ,2024-06-10 13:06:00.000000,pre-roll,non-skippable,True,mobile
2315,4520,1393,189,IP9Kqwtb8zQ,2024-08-26 15:18:00.000000,pre-roll,pre-roll,True,tablet
2316,4525,1006,194,1Rrj6sFPiJ8,2024-08-01 10:37:00.000000,pre-roll,banner,True,desktop
2317,4527,490,170,1Rrj6sFPiJ8,2024-04-06 08:32:00.000000,pre-roll,bumper,False,mobile
2318,4531,1903,12,1Rrj6sFPiJ8,2024-07-29 19:51:00.000000,pre-roll,banner,True,mobile
2319,4532,448,303,1Rrj6sFPiJ8,2024-01-18 07:41:00.000000,pre-roll,pre-roll,False,mobile
2320,4536,1685,361,1Rrj6sFPiJ8,2024-09-20 12:24:00.000000,pre-roll,non-skippable,True,mobile
2321,4538,860,189,1Rrj6sFPiJ8,2024-10-08 19:22:00.000000,pre-roll,pre-roll,True,mobile
2322,4539,1918,231,1Rrj6sFPiJ8,2024-10-24 06:46:00.000000,pre-roll,mid-roll,True,mobile
2323,4544,1236,451,1Rrj6sFPiJ8,2024-08-05 07:53:00.000000,pre-roll,bumper,True,mobile
