engagement_id,impression_id,user_id,ad_id,timestamp,clicked,skipped,dwell_time,converted,effective_ctr
1058,1058,1185,214,2024-01-15 09:42:36.426906,0,0,0.64,0,0.0968
1059,1059,1185,17,2024-01-15 09:40:44.024819,0,0,1.78,0,0.0215
1060,1060,1886,60,2024-05-17 20:52:00.000000,0,0,0.59,0,0.0609
1061,1061,928,156,2024-08-16 21:31:00.000000,0,0,1.96,0,0.0707
1062,1062,419,442,2024-08-23 19:04:00.000000,0,0,0.39,0,0.0641
1063,1063,399,249,2024-06-29 14:52:00.000000,0,1,0.45,0,0.0545
1064,1064,399,372,2024-06-29 14:53:41.258480,0,0,0.12,0,0.0793
1065,1065,1066,442,2024-10-21 17:43:00.000000,0,0,1.86,0,0.0435
1066,1066,462,375,2024-04-29 13:47:00.000000,0,0,1.14,0,0.068
1067,1067,2000,433,2024-09-30 17:04:00.000000,0,0,1.61,0,0.0408
1068,1068,388,365,2024-09-09 20:50:00.000000,0,0,1.62,0,0.0816
1069,1069,1335,266,2024-01-17 17:35:00.000000,0,1,0.24,0,0.0445
1070,1070,1370,389,2024-07-23 04:48:00.000000,0,0,1.83,0,0.0769
1071,1071,1855,266,2024-02-06 08:03:00.000000,0,1,0.53,0,0.0662
1072,1072,1855,182,2024-02-06 08:05:00.610515,0,0,0.83,0,0.1445
1073,1073,680,237,2024-04-29 16:46:00.000000,0,0,0.93,0,0.0895
1074,1074,856,231,2024-03-04 21:59:00.000000,0,0,1.42,0,0.0787
1075,1075,203,47,2024-01-24 23:49:00.000000,0,0,0.0,0,0.0574
1076,1076,1058,314,2024-07-21 02:42:00.000000,0,0,1.73,0,0.0885
1077,1077,1058,170,2024-07-21 02:42:45.954034,0,0,0.47,0,0.0805
1078,1078,1058,214,2024-07-21 02:46:42.662687,0,0,1.75,0,0.1409
1079,1079,1082,181,2024-06-19 11:39:00.000000,0,0,1.38,0,0.0414
1080,1080,530,212,2024-05-25 20:30:00.000000,0,0,1.12,0,0.1083
1081,1081,937,68,2024-08-18 12:41:00.000000,0,0,0.35,0,0.0429
1082,1082,249,266,2024-08-21 16:24:00.000000,0,0,0.68,0,0.083
1083,1083,896,442,2024-09-29 10:54:00.000000,0,0,1.89,0,0.0554
1084,1084,1066,368,2024-04-16 08:20:00.000000,0,1,1.67,0,0.0653
1085,1085,245,422,2024-10-05 15:46:00.000000,0,1,1.86,0,0.0481
1086,1086,1178,405,2024-07-27 19:24:00.000000,0,0,0.46,0,0.0826
1087,1087,1215,369,2024-09-05 20:02:00.000000,0,0,0.7,0,0.073
1088,1088,668,499,2024-02-18 14:16:00.000000,0,0,0.67,0,0.1805
1089,1089,668,362,2024-02-18 14:16:44.254337,0,0,1.89,0,0.0608
1090,1090,668,8,2024-02-18 14:18:23.568688,0,1,1.27,0,0.0821
1091,1091,136,350,2024-08-27 19:53:00.000000,0,0,1.95,0,0.1009
1092,1092,136,52,2024-08-27 19:53:35.210623,0,0,0.25,0,0.1834
1093,1093,1464,21,2024-08-12 10:24:00.000000,1,0,4.09,0,0.2655
1094,1094,429,242,2024-11-29 20:26:00.000000,0,0,1.45,0,0.0821
1095,1095,1228,369,2024-09-24 08:57:00.000000,0,0,1.73,0,0.0579
1096,1096,1228,117,2024-09-24 08:58:09.596728,0,0,1.44,0,0.0948
1097,1097,1778,393,2024-02-23 20:28:00.000000,0,0,1.14,0,0.1043
1098,1098,1921,401,2024-04-08 20:12:00.000000,0,0,0.19,0,0.1072
1099,1099,429,292,2024-11-27 14:42:00.000000,0,0,1.66,0,0.0456
1100,1100,1421,248,2024-03-27 20:55:00.000000,0,0,1.43,0,0.043
1101,1101,1872,245,2024-09-02 21:00:00.000000,0,1,0.19,0,0.0825
1102,1102,832,403,2024-01-20 07:08:00.000000,0,0,1.04,0,0.0563
1103,1103,312,460,2024-08-30 20:04:00.000000,0,0,0.05,0,0.0906
1104,1104,1466,286,2024-08-03 10:54:00.000000,0,0,1.95,0,0.0609
1105,1105,1421,311,2024-12-15 05:13:00.000000,0,0,1.35,0,0.043
1106,1106,1748,244,2024-05-31 17:29:00.000000,0,1,1.46,0,0.083
1107,1107,1748,27,2024-05-31 17:31:14.885091,0,0,0.17,0,0.028
1108,1108,501,52,2024-05-09 19:27:00.000000,0,0,1.11,0,0.1127
1109,1109,1995,328,2024-05-30 11:15:00.000000,0,0,0.45,0,0.1135
1110,1110,1729,285,2024-04-08 21:48:00.000000,0,0,1.07,0,0.0931
1111,1111,188,357,2024-12-25 17:10:00.000000,0,1,1.21,0,0.0906
1112,1112,567,354,2024-11-18 10:34:00.000000,0,0,1.32,0,0.1611
1113,1113,1317,296,2024-11-12 01:27:00.000000,0,0,1.54,0,0.1644
1114,1114,1180,245,2024-07-24 18:01:00.000000,0,1,1.66,0,0.1164
1115,1115,1508,296,2024-05-30 05:42:00.000000,0,0,0.92,0,0.1398
1116,1116,897,299,2024-05-07 12:55:00.000000,1,0,3.78,0,0.1793
1117,1117,618,66,2024-10-31 20:39:00.000000,0,0,1.38,0,0.0542
1118,1118,412,432,2024-03-30 17:09:00.000000,0,0,0.74,0,0.1171
1119,1119,412,46,2024-03-30 17:11:23.135844,0,1,1.71,0,0.0296
1120,1120,412,334,2024-03-30 17:09:41.728573,0,0,1.92,0,0.0473
1121,1121,312,45,2024-05-09 16:33:00.000000,0,0,0.26,0,0.0604
1122,1122,735,458,2024-04-23 22:50:00.000000,0,0,0.89,0,0.0595
1123,1123,735,316,2024-04-23 22:52:50.797528,0,0,0.48,0,0.03
1124,1124,1204,296,2024-11-10 09:47:00.000000,0,0,1.13,0,0.1443
1125,1125,1615,104,2024-05-23 22:17:00.000000,0,0,0.91,0,0.0441
1126,1126,1222,30,2024-09-18 16:57:00.000000,0,0,1.16,0,0.0682
1127,1127,1583,311,2024-09-18 05:30:00.000000,0,0,1.34,0,0.036
1128,1128,43,63,2024-06-26 12:57:00.000000,0,0,1.48,0,0.1206
1129,1129,260,30,2024-07-25 21:35:00.000000,0,0,0.91,0,0.1278
1130,1130,260,296,2024-07-25 21:37:12.597368,0,0,0.93,0,0.1743
1131,1131,1151,246,2024-03-08 15:47:00.000000,0,0,1.04,0,0.1167
1132,1132,1438,354,2024-07-14 09:01:00.000000,0,0,0.97,0,0.055
1133,1133,621,24,2024-10-24 20:43:00.000000,0,1,1.28,0,0.0573
1134,1134,1512,322,2024-02-29 22:01:00.000000,0,0,1.83,0,0.1541
1135,1135,170,17,2024-02-09 18:01:00.000000,0,0,1.82,0,0.0425
1136,1136,170,198,2024-02-09 18:02:03.832392,0,0,1.36,0,0.1043
1137,1137,532,409,2024-09-13 22:53:00.000000,0,0,0.97,0,0.1829
1138,1138,581,297,2024-09-13 15:09:00.000000,0,0,1.52,0,0.0975
1139,1139,581,5,2024-09-13 15:10:00.948295,0,0,0.16,0,0.0886
1140,1140,1519,175,2024-04-03 18:02:00.000000,0,0,0.2,0,0.0542
1141,1141,859,245,2024-10-18 21:39:00.000000,0,1,1.21,0,0.0612
1142,1142,552,396,2024-03-01 18:21:00.000000,0,0,0.3,0,0.0819
1143,1143,1479,500,2024-07-21 18:02:00.000000,0,0,1.42,0,0.0605
1144,1144,977,50,2024-12-15 12:14:00.000000,0,0,1.88,0,0.0483
1145,1145,977,117,2024-12-28 20:08:00.000000,1,0,13.64,0,0.116
1146,1146,78,282,2024-06-30 21:29:00.000000,0,0,0.1,0,0.2628
1147,1147,78,165,2024-06-30 21:30:00.609997,0,1,0.1,0,0.0553
1148,1148,1508,349,2024-10-04 04:41:00.000000,1,1,8.68,0,0.0583
1149,1149,436,49,2024-12-03 19:28:00.000000,0,0,1.18,0,0.032
1150,1150,436,192,2024-12-03 19:30:18.946127,0,0,1.55,0,0.1573
1151,1151,436,66,2024-12-03 19:30:55.261945,1,1,165.66,1,0.0655
1152,1152,839,63,2024-05-31 18:35:00.000000,0,0,1.46,0,0.0808
1153,1153,272,282,2024-12-11 20:22:00.000000,0,0,0.58,0,0.2961
1154,1154,868,401,2024-12-02 11:50:00.000000,0,0,1.73,0,0.097
1155,1155,1202,104,2024-12-03 19:15:00.000000,1,0,8.06,0,0.0397
1156,1156,1202,94,2024-12-03 19:17:57.270197,0,0,1.34,0,0.0361
1157,1157,1202,349,2024-12-03 19:15:54.728033,0,1,1.1,0,0.0451
1158,1158,1500,352,2024-05-25 19:13:00.000000,0,0,1.68,0,0.2551
1159,1159,59,193,2024-09-13 14:42:00.000000,0,1,0.24,0,0.0817
1160,1160,559,52,2024-03-12 17:47:00.000000,1,0,12.17,0,0.1384
1161,1161,559,30,2024-03-12 17:47:56.351078,0,0,1.45,0,0.0839
1162,1162,559,144,2024-03-12 17:49:25.692096,0,0,1.69,0,0.0349
1163,1163,1550,57,2024-05-29 22:57:00.000000,0,0,1.61,0,0.0586
1164,1164,1115,117,2024-12-09 14:46:00.000000,0,0,1.32,0,0.1706
1165,1165,1492,357,2024-03-12 06:13:00.000000,0,0,0.39,0,0.0869
1166,1166,922,242,2024-08-17 19:08:00.000000,0,0,0.34,0,0.1278
1167,1167,922,328,2024-08-17 19:08:57.120452,1,0,5.97,0,0.1162
1168,1168,578,30,2024-05-12 14:29:00.000000,0,0,0.59,0,0.1121
1169,1169,1204,475,2024-11-30 13:16:00.000000,0,0,0.53,0,0.0962
1170,1170,328,269,2024-02-03 15:59:00.000000,0,0,1.77,0,0.0501
1171,1171,328,212,2024-02-03 16:00:36.819653,1,0,3.52,0,0.0455
1172,1172,328,458,2024-02-03 16:00:13.273152,0,0,0.67,0,0.041
1173,1173,1391,487,2024-09-28 22:56:00.000000,0,0,0.01,0,0.154
1174,1174,1391,66,2024-09-28 22:57:25.917417,0,1,0.14,0,0.07
1175,1175,1180,217,2024-08-17 23:43:00.000000,1,0,84.55,0,0.1034
1176,1176,1180,193,2024-08-17 23:44:58.900211,0,0,0.8,0,0.0705
1177,1177,312,455,2024-12-16 23:56:00.000000,0,0,1.59,0,0.0453
1178,1178,413,352,2024-02-16 16:58:00.000000,0,0,0.83,0,0.1271
1179,1179,1505,477,2024-09-29 21:03:00.000000,0,0,0.57,0,0.0621
1180,1180,1380,115,2024-10-01 17:22:00.000000,0,0,1.7,0,0.0191
1181,1181,800,335,2024-02-19 20:48:00.000000,0,0,1.14,0,0.178
1182,1182,1123,445,2024-04-25 18:04:00.000000,0,0,1.15,0,0.0349
1183,1183,1052,322,2024-11-01 11:25:00.000000,0,0,0.36,0,0.1005
1184,1184,1446,471,2024-06-06 06:18:00.000000,0,0,1.08,0,0.0477
1185,1185,1847,448,2024-06-05 19:18:00.000000,1,0,48.74,0,0.1039
1186,1186,296,198,2024-05-31 19:26:00.000000,0,0,0.12,0,0.064
1187,1187,1196,296,2024-04-22 23:08:00.000000,0,0,0.96,0,0.1131
1188,1188,1679,156,2024-01-20 21:43:00.000000,0,0,1.16,0,0.0807
1189,1189,1220,198,2024-11-22 19:04:00.000000,0,1,0.15,0,0.0581
1190,1190,164,196,2024-04-14 20:51:00.000000,0,0,1.41,0,0.1302
1191,1191,446,351,2024-02-11 11:42:00.000000,0,0,0.2,0,0.0766
1192,1192,1647,354,2024-12-05 23:18:00.000000,1,0,62.83,0,0.1294
1193,1193,520,257,2024-04-18 21:47:00.000000,0,0,0.55,0,0.0328
1194,1194,1398,192,2024-02-05 06:25:00.000000,0,0,0.56,0,0.1402
1195,1195,356,285,2024-01-06 09:06:00.000000,0,0,0.29,0,0.1212
1196,1196,635,192,2024-07-03 14:16:00.000000,0,0,0.18,0,0.1904
1197,1197,1561,24,2024-10-21 07:25:00.000000,0,0,1.55,0,0.0826
1198,1198,1561,475,2024-10-21 07:25:33.328645,0,0,0.59,0,0.1001
1199,1199,1561,40,2024-10-21 07:26:44.249768,0,0,0.34,0,0.0626
1200,1200,1668,150,2024-08-13 14:45:00.000000,0,1,1.88,0,0.1077
1201,1201,1617,477,2024-11-21 16:50:00.000000,0,0,1.0,0,0.1288
1202,1202,278,367,2024-03-22 06:38:00.000000,0,0,1.05,0,0.0713
1203,1203,735,458,2024-01-19 02:23:00.000000,0,0,1.53,0,0.0991
1204,1204,735,352,2024-01-19 02:27:31.484669,0,0,0.51,0,0.1262
1205,1205,1965,296,2024-10-03 13:30:00.000000,0,0,0.2,0,0.1085
1206,1206,1965,100,2024-10-03 13:30:59.828933,0,0,0.6,0,0.0365
1207,1207,1965,481,2024-10-03 13:31:45.240487,0,1,1.86,0,0.0411
1208,1208,1261,463,2024-01-01 18:37:00.000000,0,0,0.55,0,0.0554
1209,1209,1261,193,2024-01-01 18:41:34.888282,0,0,1.07,0,0.0634
1210,1210,1180,475,2024-11-25 21:39:00.000000,0,0,0.92,0,0.1552
1211,1211,356,322,2024-03-07 16:43:00.000000,0,0,1.4,0,0.0757
1212,1212,272,193,2024-12-26 16:38:00.000000,1,0,4.95,0,0.0822
1213,1213,373,401,2024-11-01 15:18:00.000000,0,0,0.68,0,0.0715
1214,1214,1933,409,2024-11-27 06:51:00.000000,0,0,1.83,0,0.1344
1215,1215,1933,75,2024-11-27 06:52:10.846132,0,0,0.2,0,0.0815
1216,1216,1933,261,2024-11-27 06:51:57.012272,0,0,0.52,0,0.0679
1217,1217,735,335,2024-10-24 08:09:00.000000,1,0,3.63,0,0.1903
1218,1218,575,193,2024-04-28 20:33:00.000000,0,1,1.27,0,0.0687
1219,1219,659,430,2024-09-22 07:02:00.000000,0,0,1.89,0,0.0271
1220,1220,242,322,2024-12-17 16:38:00.000000,0,0,1.7,0,0.1209
1221,1221,1679,139,2024-03-29 20:37:00.000000,0,0,1.69,0,0.0673
1222,1222,1421,236,2024-01-05 14:07:00.000000,0,1,0.8,0,0.0448
1223,1223,1421,285,2024-01-05 14:09:18.329900,0,0,0.54,0,0.1173
1224,1224,1555,30,2024-10-05 02:39:00.000000,0,0,1.52,0,0.0876
1225,1225,1586,299,2024-01-21 12:11:00.000000,0,0,0.64,0,0.105
1226,1226,429,262,2024-02-13 19:40:00.000000,0,0,0.88,0,0.0456
1227,1227,1471,347,2024-11-30 20:32:00.000000,0,0,0.55,0,0.044
1228,1228,1745,367,2024-03-19 10:12:00.000000,0,0,1.66,0,0.05
1229,1229,763,244,2024-12-20 13:46:00.000000,0,1,0.07,0,0.1005
1230,1230,637,282,2024-04-19 17:57:00.000000,0,0,0.78,0,0.1196
1231,1231,1599,328,2024-05-25 14:58:00.000000,0,0,1.4,0,0.0942
1232,1232,1599,241,2024-05-25 14:58:51.110541,1,0,7.88,0,0.0595
1233,1233,1272,62,2024-05-07 08:16:00.000000,0,0,1.84,0,0.0495
1234,1234,1492,126,2024-08-06 19:22:00.000000,0,0,1.23,0,0.0696
1235,1235,982,6,2024-12-19 17:22:00.000000,0,1,1.98,0,0.0251
1236,1236,575,434,2024-12-26 05:14:00.000000,0,1,0.98,0,0.0382
1237,1237,1180,245,2024-08-28 16:40:00.000000,0,1,1.05,0,0.1164
1238,1238,1786,487,2024-05-26 17:56:00.000000,0,0,0.43,0,0.1295
1239,1239,735,299,2024-08-08 11:31:00.000000,0,0,0.29,0,0.1903
1240,1240,735,36,2024-08-08 11:32:08.615766,0,0,1.03,0,0.1442
1241,1241,1898,403,2024-01-01 18:08:00.000000,0,1,0.46,0,0.0345
1242,1242,1898,66,2024-01-01 18:08:46.086278,0,0,0.38,0,0.0314
1243,1243,992,413,2024-09-16 03:00:00.000000,0,0,0.42,0,0.0357
1244,1244,992,245,2024-09-16 03:01:18.536570,0,1,0.04,0,0.0701
1245,1245,992,239,2024-09-16 03:00:39.476255,0,0,0.06,0,0.0779
1246,1246,1232,297,2024-10-26 10:18:00.000000,0,0,1.09,0,0.0793
1247,1247,1232,296,2024-10-26 10:20:15.159141,0,0,0.95,0,0.1082
1248,1248,563,409,2024-05-07 21:05:00.000000,0,0,0.68,0,0.1136
1249,1249,1931,311,2024-05-05 15:03:00.000000,0,0,0.68,0,0.0502
1250,1250,6,24,2024-01-16 10:29:00.000000,0,0,1.49,0,0.0822
1251,1251,1452,242,2024-11-05 01:17:00.000000,0,0,0.38,0,0.1422
1252,1252,579,380,2024-08-29 11:59:00.000000,0,0,0.61,0,0.1008
1253,1253,1758,193,2024-06-17 15:55:00.000000,0,0,1.53,0,0.0651
1254,1254,1758,36,2024-06-17 15:56:18.483142,0,0,0.76,0,0.1184
1255,1255,587,424,2024-10-25 18:02:00.000000,0,0,1.87,0,0.027
1256,1256,235,33,2024-12-26 00:26:00.000000,0,0,0.89,0,0.0422
1257,1257,235,349,2024-12-26 00:27:20.059807,0,0,0.64,0,0.0575
1258,1258,235,150,2024-12-26 00:27:19.031599,0,0,0.11,0,0.069
1259,1259,868,403,2024-12-30 22:46:00.000000,0,0,1.11,0,0.097
1260,1260,1224,297,2024-03-06 20:22:00.000000,0,0,1.58,0,0.0991
1261,1261,242,211,2024-09-13 07:42:00.000000,0,0,1.5,0,0.0483
1262,1262,1542,192,2024-05-03 22:01:00.000000,0,0,1.43,0,0.1563
1263,1263,1542,354,2024-05-03 22:01:58.778482,0,0,1.91,0,0.0947
1264,1264,316,477,2024-03-27 20:15:00.000000,0,0,0.26,0,0.1073
1265,1265,316,71,2024-03-27 20:17:16.373071,0,0,0.07,0,0.0339
1266,1266,316,418,2024-03-27 20:16:17.549103,0,0,0.83,0,0.1219
1267,1267,832,52,2024-02-06 22:51:00.000000,0,0,0.05,0,0.2028
1268,1268,1407,54,2024-06-26 22:32:00.000000,0,0,0.94,0,0.0314
1269,1269,933,354,2024-10-24 22:15:00.000000,0,0,0.01,0,0.1542
1270,1270,933,211,2024-10-24 22:15:55.573841,0,0,0.18,0,0.0701
1271,1271,933,297,2024-10-24 22:15:49.628791,0,0,1.62,0,0.1401
1272,1272,1636,294,2024-06-02 20:54:00.000000,0,1,1.0,0,0.0304
1273,1273,324,335,2024-04-28 08:47:00.000000,0,0,1.03,0,0.1418
1274,1274,235,105,2024-10-03 00:05:00.000000,0,0,0.68,0,0.1012
1275,1275,235,409,2024-10-03 00:05:38.034334,0,0,1.59,0,0.138
1276,1276,235,192,2024-10-03 00:05:50.329846,1,0,12.07,0,0.138
1277,1277,1180,487,2024-06-09 19:58:00.000000,0,0,1.57,0,0.2327
1278,1278,514,42,2024-11-19 14:07:00.000000,0,1,0.37,0,0.0465
1279,1279,260,352,2024-11-15 19:30:00.000000,0,0,0.07,0,0.1597
1280,1280,1180,426,2024-04-20 17:13:00.000000,0,0,1.12,0,0.0431
1281,1281,1989,105,2024-03-22 07:47:00.000000,0,0,0.74,0,0.0967
1282,1282,88,246,2024-11-18 07:21:00.000000,0,0,0.57,0,0.1402
1283,1283,578,409,2024-03-01 04:06:00.000000,0,0,1.64,0,0.1682
1284,1284,1743,322,2024-08-08 08:39:00.000000,0,0,0.02,0,0.1381
1285,1285,1473,248,2024-02-05 06:17:00.000000,0,0,1.0,0,0.0647
1286,1286,1473,242,2024-02-05 06:19:00.897272,0,0,0.78,0,0.1176
1287,1287,84,252,2024-11-12 09:46:00.000000,0,0,1.13,0,0.0395
1288,1288,727,73,2024-12-01 11:41:00.000000,0,0,0.66,0,0.0874
1289,1289,412,144,2024-05-27 20:23:00.000000,0,1,1.47,0,0.039
1290,1290,412,246,2024-05-27 20:24:43.027816,0,0,1.44,0,0.1277
1291,1291,1204,403,2024-04-30 01:09:00.000000,0,1,0.22,0,0.0601
1292,1292,1204,311,2024-04-30 01:11:45.961414,0,0,0.84,0,0.0437
1293,1293,1204,322,2024-04-30 01:09:37.176078,0,0,1.63,0,0.1093
1294,1294,629,354,2024-07-14 19:07:00.000000,0,0,1.22,0,0.154
1295,1295,2,282,2024-05-30 14:50:00.000000,0,0,0.21,0,0.2049
1296,1296,1851,350,2024-08-19 13:03:00.000000,0,1,1.34,0,0.0986
1297,1297,1658,116,2024-11-16 07:40:00.000000,1,0,21.85,0,0.1043
1298,1298,1658,30,2024-11-16 07:42:03.819001,0,0,0.9,0,0.0949
1299,1299,1473,254,2024-05-06 12:58:00.000000,0,1,0.28,0,0.0449
1300,1300,1896,242,2024-12-07 09:04:00.000000,1,0,15.22,0,0.1785
1301,1301,177,433,2024-05-17 18:22:00.000000,0,0,0.17,0,0.025
1302,1302,1817,125,2024-03-05 16:48:00.000000,0,0,1.37,0,0.0574
1303,1303,1888,153,2024-08-13 15:03:00.000000,0,1,1.39,0,0.0346
1304,1304,1863,401,2024-03-26 08:23:00.000000,0,1,1.09,0,0.0796
1305,1305,578,446,2024-09-07 10:30:00.000000,0,0,0.94,0,0.0389
1306,1306,429,21,2024-11-20 19:40:00.000000,0,0,0.05,0,0.1232
1307,1307,1995,414,2024-04-19 06:45:00.000000,0,1,0.3,0,0.0394
1308,1308,1342,85,2024-10-30 16:24:00.000000,0,0,1.11,0,0.0885
1309,1309,1743,370,2024-11-21 16:20:00.000000,0,0,1.16,0,0.0614
1310,1310,23,477,2024-09-10 20:04:00.000000,1,0,3.83,0,0.1612
1311,1311,1895,481,2024-01-14 13:47:00.000000,0,1,1.4,0,0.0441
1312,1312,525,104,2024-04-23 04:50:00.000000,0,0,1.91,0,0.0577
1313,1313,525,40,2024-04-23 04:52:02.008480,0,0,1.04,0,0.0655
1314,1314,1492,403,2024-01-25 21:51:00.000000,0,1,1.0,0,0.0869
1315,1315,37,354,2024-09-21 10:47:00.000000,0,0,0.48,0,0.1113
1316,1316,316,109,2024-04-20 06:08:00.000000,0,0,1.39,0,0.1073
1317,1317,1353,116,2024-10-03 07:18:00.000000,0,0,1.54,0,0.0725
1318,1318,1995,63,2024-02-21 12:01:00.000000,0,0,1.53,0,0.1419
1319,1319,1508,126,2024-02-27 09:09:00.000000,0,0,0.3,0,0.0466
1320,1320,1324,454,2024-02-16 15:51:00.000000,0,0,0.34,0,0.0692
1321,1321,1324,113,2024-02-16 15:53:42.073971,0,0,0.37,0,0.1006
1322,1322,316,418,2024-11-16 04:18:00.000000,0,0,1.17,0,0.1341
1323,1323,1553,264,2024-04-02 08:21:00.000000,0,0,0.64,0,0.0661
1324,1324,1553,401,2024-04-02 08:23:01.282776,0,1,0.79,0,0.0541
1325,1325,1259,104,2024-12-19 14:25:00.000000,0,0,0.82,0,0.0603
1326,1326,249,211,2024-11-11 22:46:00.000000,0,0,0.67,0,0.0664
1327,1327,249,94,2024-11-11 22:47:45.389010,0,0,1.07,0,0.0604
1328,1328,868,75,2024-10-07 11:20:00.000000,0,0,1.75,0,0.1551
1329,1329,1137,373,2024-07-30 11:32:00.000000,0,1,1.12,0,0.031
1330,1330,750,160,2024-10-17 11:19:00.000000,0,0,1.02,0,0.1287
1331,1331,785,75,2024-09-16 18:50:00.000000,0,0,1.09,0,0.1088
1332,1332,1415,292,2024-08-11 00:32:00.000000,0,0,1.51,0,0.0571
1333,1333,242,192,2024-07-25 19:36:00.000000,0,0,1.67,0,0.145
1334,1334,242,180,2024-07-25 19:38:02.267751,0,0,0.53,0,0.0879
1335,1335,1398,299,2024-12-25 08:36:00.000000,0,0,0.89,0,0.1402
1336,1336,324,117,2024-09-03 15:16:00.000000,0,0,1.64,0,0.0946
1337,1337,324,352,2024-09-03 15:17:34.470995,0,0,0.56,0,0.1074
1338,1338,1758,415,2024-11-12 09:00:00.000000,0,1,1.4,0,0.0362
1339,1339,7,193,2024-02-04 21:09:00.000000,0,0,1.96,0,0.0538
1340,1340,914,285,2024-11-05 08:28:00.000000,0,0,1.07,0,0.0736
1341,1341,914,66,2024-11-05 08:28:54.087941,0,0,1.83,0,0.0418
1342,1342,1407,157,2024-02-06 14:37:00.000000,0,0,1.11,0,0.0785
1343,1343,790,378,2024-12-30 19:39:00.000000,0,0,1.82,0,0.1051
1344,1344,175,305,2024-10-25 00:31:00.000000,0,0,0.12,0,0.1373
1345,1345,1120,192,2024-07-05 18:49:00.000000,0,0,1.35,0,0.1737
1346,1346,1583,117,2024-12-12 21:13:00.000000,0,0,1.68,0,0.12
1347,1347,1178,246,2024-07-02 13:13:00.000000,0,0,0.34,0,0.1488
1348,1348,704,487,2024-05-03 10:29:00.000000,0,0,1.49,0,0.1286
1349,1349,1437,245,2024-07-19 19:40:00.000000,0,0,0.27,0,0.0635
1350,1350,1437,432,2024-07-19 19:42:06.215120,0,0,0.85,0,0.0962
1351,1351,1266,349,2024-10-03 16:15:00.000000,0,1,1.21,0,0.049
1352,1352,1383,21,2024-05-01 19:27:00.000000,0,0,1.09,0,0.1776
1353,1353,575,494,2024-04-04 22:37:00.000000,0,0,0.39,0,0.0305
1354,1354,575,296,2024-04-04 22:38:03.135456,0,0,0.99,0,0.1499
1355,1355,575,403,2024-04-04 22:37:39.805764,0,0,0.56,0,0.0625
1356,1356,1550,112,2024-11-10 09:28:00.000000,0,0,1.72,0,0.0703
1357,1357,997,351,2024-07-07 12:13:00.000000,0,0,0.55,0,0.0723
1358,1358,324,352,2024-07-05 11:27:00.000000,0,0,1.86,0,0.1182
1359,1359,982,282,2024-06-18 16:12:00.000000,0,0,0.34,0,0.1084
1360,1360,263,403,2024-09-10 13:32:00.000000,0,1,1.73,0,0.0894
1361,1361,396,202,2024-06-08 14:51:00.000000,0,0,1.7,0,0.0257
1362,1362,327,285,2024-09-05 16:01:00.000000,0,0,1.73,0,0.066
1363,1363,1393,319,2024-05-21 19:52:00.000000,0,0,1.9,0,0.0542
1364,1364,1411,352,2024-11-07 11:43:00.000000,0,0,1.08,0,0.1825
1365,1365,522,228,2024-01-13 17:08:00.000000,0,0,1.22,0,0.1031
1366,1366,1562,226,2024-10-02 15:06:00.000000,0,1,0.23,0,0.0423
1367,1367,980,173,2024-03-18 12:00:00.000000,0,0,1.32,0,0.0988
1368,1368,1562,198,2024-12-23 21:55:00.000000,0,0,1.95,0,0.0761
1369,1369,1562,471,2024-12-23 21:56:24.868838,0,0,1.85,0,0.0256
1370,1370,1562,477,2024-12-23 21:57:31.400321,0,0,0.01,0,0.0922
1371,1371,11,401,2024-01-05 14:00:00.000000,0,1,1.03,0,0.0495
1372,1372,1232,351,2024-12-29 12:35:00.000000,1,1,5.01,0,0.0992
1373,1373,1921,285,2024-02-08 06:52:00.000000,1,0,11.47,0,0.1715
1374,1374,2,40,2024-04-04 19:21:00.000000,0,0,1.51,0,0.0854
1375,1375,1201,448,2024-07-11 07:21:00.000000,0,0,1.09,0,0.0739
1376,1376,1286,375,2024-05-01 11:21:00.000000,0,0,1.52,0,0.0249
1377,1377,280,296,2024-05-25 20:39:00.000000,0,0,0.11,0,0.1293
1378,1378,1807,21,2024-09-02 15:23:00.000000,0,0,0.55,0,0.138
1379,1379,1807,409,2024-09-02 15:24:45.746870,0,0,0.83,0,0.1255
1380,1380,1807,349,2024-09-02 15:23:59.450766,0,0,1.93,0,0.0523
1381,1381,602,390,2024-10-11 06:46:00.000000,0,0,0.35,0,0.0376
1382,1382,954,248,2024-03-25 15:20:00.000000,0,0,1.71,0,0.0511
1383,1383,1493,109,2024-08-31 17:01:00.000000,0,0,1.81,0,0.1425
1384,1384,575,104,2024-03-20 16:00:00.000000,0,0,1.6,0,0.044
1385,1385,964,140,2024-08-24 05:12:00.000000,0,0,0.73,0,0.0782
1386,1386,1137,328,2024-12-05 08:55:00.000000,0,0,0.96,0,0.0893
1387,1387,1847,489,2024-06-07 22:05:00.000000,0,0,0.4,0,0.0831
1388,1388,1723,357,2024-12-21 07:26:00.000000,0,0,1.98,0,0.0571
1389,1389,1723,401,2024-12-21 07:28:02.842600,0,1,1.8,0,0.0519
1390,1390,1723,117,2024-12-21 07:28:21.437269,0,0,1.93,0,0.0831
1391,1391,429,397,2024-07-17 12:36:00.000000,0,0,0.47,0,0.057
1392,1392,638,150,2024-03-06 18:24:00.000000,1,1,4.38,0,0.085
1393,1393,868,432,2024-05-30 20:57:00.000000,0,0,0.46,0,0.1939
1394,1394,868,105,2024-05-30 20:58:06.935113,0,0,1.54,0,0.141
